id,name,care_level_ko,care_level,sido,sigungu,address,phone,homepage,has_homepage,hours_24h,weekday_hours,weekend_hours,departments,place_search_url,daum_map_url
nat_e4423325e619,더바른동물병원,일반 동네병원,neighborhood,부산,사하구,부산 사하구 다대로 700 2층,051-717-2316,https://blog.naver.com/thebareun_ah,Y,no,09:40–19:00,토 10:00–18:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%8D%94%EB%B0%94%EB%A5%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0,https://map.kakao.com/?q=%EB%8D%94%EB%B0%94%EB%A5%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0
nat_7078cd401e71,오월의산책동물병원,일반 동네병원,neighborhood,경기,안양시,경기 안양시 동안구 경수대로 563 201호,031-452-0119,https://blog.naver.com/maywalk_ahc,Y,no,11:00–20:30,토 11:00–20:30 · 일 11:00–20:30,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%98%A4%EC%9B%94%EC%9D%98%EC%82%B0%EC%B1%85%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0,https://map.kakao.com/?q=%EC%98%A4%EC%9B%94%EC%9D%98%EC%82%B0%EC%B1%85%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0
nat_5c9d30de4951,가나동물병원,일반 동네병원,neighborhood,경기도,부천시,경기도 부천시 소사구 경인로526번길 72 (괴안동),,,N,no,09:30–20:00,토 09:30–19:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EA%B0%80%EB%82%98%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EA%B0%80%EB%82%98%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_ec77c5719217,아이조은동물병원,일반 동네병원,neighborhood,서울,도봉구,서울 도봉구 해등로26길 7 1층,02-900-7555,https://blog.naver.com/ijoeunah,Y,no,10:00–20:00,토 10:00–20:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%95%84%EC%9D%B4%EC%A1%B0%EC%9D%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8,https://map.kakao.com/?q=%EC%95%84%EC%9D%B4%EC%A1%B0%EC%9D%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8
nat_02a0c665614c,우리와,일반 동네병원,neighborhood,서울특별시,강남구,서울특별시 강남구 도산대로 445-2 (청담동),02-3440-2113,https://www.chungdamah.co.kr,Y,yes,,,일반진료|예방접종|내과|슬개골|심장|내시경|정형|치과|응급,https://search.naver.com/search.naver?query=%EC%9A%B0%EB%A6%AC%EC%99%80+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EC%9A%B0%EB%A6%AC%EC%99%80+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_e041b1e0b635,포레동물병원,일반 동네병원,neighborhood,부산,동래구,부산 동래구 명장로 58 1층,051-526-7588,,N,no,10:00–18:00,토 10:00–14:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%8F%AC%EB%A0%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0,https://map.kakao.com/?q=%ED%8F%AC%EB%A0%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0
nat_9d0539e97698,팜스플랜동물병원약품,일반 동네병원,neighborhood,경기,양평군,경기 양평군 양평읍 중앙로 53 1층 팜스플랜 동물병원,0507-1403-9533,,N,no,09:00–18:00,토 휴무 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%8C%9C%EC%8A%A4%ED%94%8C%EB%9E%9C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%EC%95%BD%ED%92%88+%EA%B2%BD%EA%B8%B0,https://map.kakao.com/?q=%ED%8C%9C%EC%8A%A4%ED%94%8C%EB%9E%9C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%EC%95%BD%ED%92%88+%EA%B2%BD%EA%B8%B0
nat_a3a12ac326d2,협동동물병원,일반 동네병원,neighborhood,경기도,화성시,경기도 화성시 봉담읍 진등1길 66,031-227-9466,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%98%91%EB%8F%99%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%ED%98%91%EB%8F%99%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_79b63e4df8c6,훈동물병원,일반 동네병원,neighborhood,부산광역시,해운대구,부산광역시 해운대구 좌동순환로 174 (좌동),051-702-0100,https://www.instagram.com/haeundae_hun?igsh=eXZzbXI0bzd2cTgy,N,no,10:00–19:00,토 10:00–19:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%9B%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%ED%9B%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_ba7b70f46f73,아는수의사동물병원,일반 동네병원,neighborhood,대구,중구,대구 중구 남산로 39 1층,053-431-0825,https://www.instagram.com/_your_vet,N,no,09:20–19:00,토 09:20–19:30 · 일 09:20–19:30,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%95%84%EB%8A%94%EC%88%98%EC%9D%98%EC%82%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EA%B5%AC,https://map.kakao.com/?q=%EC%95%84%EB%8A%94%EC%88%98%EC%9D%98%EC%82%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EA%B5%AC
nat_36f2e3d1396c,하늘동물병원,일반 동네병원,neighborhood,경기,수원시,경기 수원시 권선구 곡반정로 155-1 2층,0507-1444-7570,https://blog.naver.com/swhaneulah,Y,no,10:00–20:00,토 10:00–18:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%95%98%EB%8A%98%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0,https://map.kakao.com/?q=%ED%95%98%EB%8A%98%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0
nat_5cec3e55858e,성수 숲속 피부과 동물병원,일반 동네병원,neighborhood,서울,성동구,서울 성동구 서울숲2길 32-14 지하1층 B114호,02-2205-2975,https://www.instagram.com/skin75vet,N,no,10:00–20:00,토 10:00–20:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%84%B1%EC%88%98+%EC%88%B2%EC%86%8D+%ED%94%BC%EB%B6%80%EA%B3%BC+%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8,https://map.kakao.com/?q=%EC%84%B1%EC%88%98+%EC%88%B2%EC%86%8D+%ED%94%BC%EB%B6%80%EA%B3%BC+%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8
nat_394c8d338bb1,라온애니멀헬스,일반 동네병원,neighborhood,인천광역시,연수구,인천광역시 연수구 경원대로 184 (동춘동),032-821-0976,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%9D%BC%EC%98%A8%EC%95%A0%EB%8B%88%EB%A9%80%ED%97%AC%EC%8A%A4%20%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EB%9D%BC%EC%98%A8%EC%95%A0%EB%8B%88%EB%A9%80%ED%97%AC%EC%8A%A4+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C
nat_f2e9e233a2bb,투현동물병원,일반 동네병원,neighborhood,경기도,평택시,경기도 평택시 평남로 1050 (동삭동),031-657-4671,,N,no,,토 09:30–18:30 · 일 09:30–14:30,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%88%AC%ED%98%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%ED%88%AC%ED%98%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_3226ce0312fb,희망동물병원,일반 동네병원,neighborhood,부산광역시,중구,부산광역시 중구 구덕로 51 (남포동5가),051-241-0103,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%9D%AC%EB%A7%9D%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%ED%9D%AC%EB%A7%9D%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_bb2de9b1d265,염동물병원,일반 동네병원,neighborhood,부산광역시,사하구,부산광역시 사하구 사하로142번길 10-2 (괴정동),051-292-3690,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%BC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EC%97%BC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_a9a8a9b95463,닥터J동물병원,일반 동네병원,neighborhood,경기,용인시,경기 용인시 기흥구 흥덕2로87번길 18 이시티 D동 107~108호,0507-1494-7979,,N,no,,토 10:00–16:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%8B%A5%ED%84%B0J%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0,https://map.kakao.com/?q=%EB%8B%A5%ED%84%B0J%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0
nat_e9c20a3aa09b,센텀동물병원,일반 동네병원,neighborhood,부산,해운대구,부산 해운대구 센텀중앙로 145 센텀파크아파트 근린상가 6동 205호,051-744-6336,,N,no,,토 10:00–14:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%84%BC%ED%85%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0,https://map.kakao.com/?q=%EC%84%BC%ED%85%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0
nat_580005629431,에버랜드동물원지원센터동물병원,일반 동네병원,neighborhood,경기도,용인시,경기도 용인시 처인구 포곡읍 에버랜드로 199,,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%90%EB%B2%84%EB%9E%9C%EB%93%9C%EB%8F%99%EB%AC%BC%EC%9B%90%EC%A7%80%EC%9B%90%EC%84%BC%ED%84%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%97%90%EB%B2%84%EB%9E%9C%EB%93%9C%EB%8F%99%EB%AC%BC%EC%9B%90%EC%A7%80%EC%9B%90%EC%84%BC%ED%84%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_e371997e0d17,센트럴동물병원,일반 동네병원,neighborhood,부산,영도구,부산 영도구 태종로 78,0507-1353-2471,,N,no,09:30–18:30,토 09:30–14:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%84%BC%ED%8A%B8%EB%9F%B4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0,https://map.kakao.com/?q=%EC%84%BC%ED%8A%B8%EB%9F%B4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0
nat_a30e26beb231,스마트동물병원,일반 동네병원,neighborhood,대전광역시,서구,대전광역시 서구 문정로 208 (둔산동),042-486-8878,,N,no,10:00–19:00,토 10:00–18:00,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%8A%A4%EB%A7%88%ED%8A%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EC%A0%84%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EC%8A%A4%EB%A7%88%ED%8A%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EC%A0%84%EA%B4%91%EC%97%AD%EC%8B%9C
nat_4a0f5d2d7bfc,도그플러스,일반 동네병원,neighborhood,부산,해운대구,부산 해운대구 센텀동로 6 홈플러스센템시티점,,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%8F%84%EA%B7%B8%ED%94%8C%EB%9F%AC%EC%8A%A4%20%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EB%8F%84%EA%B7%B8%ED%94%8C%EB%9F%AC%EC%8A%A4+%EB%B6%80%EC%82%B0
nat_e2c61cb4e4eb,거제동물병원,일반 동네병원,neighborhood,부산광역시,연제구,부산광역시 연제구 거제대로 146 (거제동),,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EA%B1%B0%EC%A0%9C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EA%B1%B0%EC%A0%9C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_cc87906c7a89,퍼피클럽동물병원,일반 동네병원,neighborhood,인천광역시,연수구,인천광역시 연수구 함박로 74-1 (연수동),032-821-8275,,N,no,09:30–19:30,토 09:30–17:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%8D%BC%ED%94%BC%ED%81%B4%EB%9F%BD%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%ED%8D%BC%ED%94%BC%ED%81%B4%EB%9F%BD%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C
nat_949290ba4707,클릭퍼피동물병원,일반 동네병원,neighborhood,부산광역시,수영구,부산광역시 수영구 수영로702번길 18 (광안동),051-752-4981,http://blog.naver.com/clickpuppy,Y,no,10:00–18:00,토 10:00–15:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%81%B4%EB%A6%AD%ED%8D%BC%ED%94%BC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%ED%81%B4%EB%A6%AD%ED%8D%BC%ED%94%BC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_e9d7eddca62a,동물과의아름다운이야기,일반 동네병원,neighborhood,충청남도,천안시,충청남도 천안시 서북구 2공단1로 33-4 (성성동),041-572-9119,https://www.dongi.org,Y,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%8F%99%EB%AC%BC%EA%B3%BC%EC%9D%98%EC%95%84%EB%A6%84%EB%8B%A4%EC%9A%B4%EC%9D%B4%EC%95%BC%EA%B8%B0%20%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%EB%8F%99%EB%AC%BC%EA%B3%BC%EC%9D%98%EC%95%84%EB%A6%84%EB%8B%A4%EC%9A%B4%EC%9D%B4%EC%95%BC%EA%B8%B0+%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84
nat_132954ff29f8,소나무동물병원,일반 동네병원,neighborhood,강원특별자치도,횡성군,강원특별자치도 횡성군 횡성읍 문정로 9-1,,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%86%8C%EB%82%98%EB%AC%B4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,https://map.kakao.com/?q=%EC%86%8C%EB%82%98%EB%AC%B4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84
nat_cd327b590c5b,고려동물병원,일반 동네병원,neighborhood,강원,인제군,강원 인제군 북면 예술인촌길 57,033-462-5777,,N,no,09:00–18:00,토 휴무 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EA%B3%A0%EB%A0%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90,https://map.kakao.com/?q=%EA%B3%A0%EB%A0%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90
nat_68d232c1fc7b,팔공동물병원,일반 동네병원,neighborhood,경상북도,영천시,경상북도 영천시 금호읍 교대용대길 6,,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%8C%94%EA%B3%B5%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%ED%8C%94%EA%B3%B5%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_afb85f980d40,북부대동물병원,일반 동네병원,neighborhood,강원,철원군,강원 철원군 갈말읍 두루미로 103 북부대동물병원,0507-1489-1432,https://northernlac.modoo.at,Y,yes,00:00–24:00,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%B6%81%EB%B6%80%EB%8C%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90,https://map.kakao.com/?q=%EB%B6%81%EB%B6%80%EB%8C%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90
nat_9cf94dc443c6,한성동물병원,일반 동네병원,neighborhood,경상북도,영주시,경상북도 영주시 대학로164번길 8 (가흥동),,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%95%9C%EC%84%B1%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%ED%95%9C%EC%84%B1%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_8290a2048e71,한국동물병원,일반 동네병원,neighborhood,경상북도,영천시,경상북도 영천시 금호읍 금호로 360-22,054-335-0896,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%95%9C%EA%B5%AD%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%ED%95%9C%EA%B5%AD%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_0709415ecdf3,도담동물병원,일반 동네병원,neighborhood,강원특별자치도,춘천시,강원특별자치도 춘천시 신북읍 율문길 80,,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%8F%84%EB%8B%B4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,https://map.kakao.com/?q=%EB%8F%84%EB%8B%B4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84
nat_d14951b84232,원애니멀씨앤씨,일반 동네병원,neighborhood,경상북도,경산시,경상북도 경산시 하양읍 하양로 183,0507-1347-4709,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%9B%90%EC%95%A0%EB%8B%88%EB%A9%80%EC%94%A8%EC%95%A4%EC%94%A8%20%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%EC%9B%90%EC%95%A0%EB%8B%88%EB%A9%80%EC%94%A8%EC%95%A4%EC%94%A8+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_ea14f12efff1,서라벌동물병원,일반 동네병원,neighborhood,경상북도,경주시,경상북도 경주시 금성로259번길 20 (노서동),,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%84%9C%EB%9D%BC%EB%B2%8C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%EC%84%9C%EB%9D%BC%EB%B2%8C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_2367f4aa6a32,반석동물병원,일반 동네병원,neighborhood,경상북도,경주시,경상북도 경주시 안강읍 화전길 46-1,,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%B0%98%EC%84%9D%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%EB%B0%98%EC%84%9D%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_7d3a8796e7f6,우진동물병원,일반 동네병원,neighborhood,경상북도,영천시,경상북도 영천시 최무선로 233 (성내동),,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%9A%B0%EC%A7%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%EC%9A%B0%EC%A7%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_18d87ff4ed3a,건동물병원,일반 동네병원,neighborhood,경상북도,경산시,경상북도 경산시 자인면 북사로 21-5,,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EA%B1%B4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%EA%B1%B4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_1560511c9829,곰곰동물병원,일반 동네병원,neighborhood,강원,강릉시,강원 강릉시 범일로 646 제1동 1층,033-823-2008,https://www.instagram.com/gomgom_animalhospital/,N,no,10:00–19:00,토 10:00–19:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EA%B3%B0%EA%B3%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90,https://map.kakao.com/?q=%EA%B3%B0%EA%B3%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90
nat_fd72fc268628,남산동물병원,일반 동네병원,neighborhood,경상북도,경산시,경상북도 경산시 남산면 하남로 321,,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%82%A8%EC%82%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%EB%82%A8%EC%82%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_715a847ffd33,포천대신동물병원,일반 동네병원,neighborhood,경기도,포천시,경기도 포천시 중앙로 170 (신읍동),031-536-7589,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%8F%AC%EC%B2%9C%EB%8C%80%EC%8B%A0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%ED%8F%AC%EC%B2%9C%EB%8C%80%EC%8B%A0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_b3b0ab48d6de,유동물병원,일반 동네병원,neighborhood,강원특별자치도,강릉시,강원특별자치도 강릉시 강릉대로 337-5 (포남동),0507-1472-2029,https://blog.naver.com/yooah_gn,Y,no,,토 09:30–19:00 · 일 09:30–19:00,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%9C%A0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,https://map.kakao.com/?q=%EC%9C%A0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84
nat_bc9b54672b6e,강민동물병원,일반 동네병원,neighborhood,충청북도,제천시,충청북도 제천시 백운면 천등박달로 1305,,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EA%B0%95%EB%AF%BC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B6%A9%EC%B2%AD%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%EA%B0%95%EB%AF%BC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B6%A9%EC%B2%AD%EB%B6%81%EB%8F%84
nat_fee3b6f4286b,소소동물병원,일반 동네병원,neighborhood,경상북도,경산시,경상북도 경산시 진량읍 대학로 936-4,,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%86%8C%EC%86%8C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%EC%86%8C%EC%86%8C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
