id,name,care_level_ko,care_level,sido,sigungu,address,phone,homepage,has_homepage,hours_24h,weekday_hours,weekend_hours,departments,place_search_url,daum_map_url
nat_f3135b834b97,포항동물병원,일반 동네병원,neighborhood,경상북도,포항시,경상북도 포항시 북구 용당로 19-1 (용흥동),054-246-0080,,N,no,09:30–18:30,토 09:30–13:30 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%8F%AC%ED%95%AD%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%ED%8F%AC%ED%95%AD%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_74b972370bc1,포항중앙동물병원,일반 동네병원,neighborhood,경상북도,포항시,경상북도 포항시 북구 신덕로 254 (양덕동),054-232-0075,,N,no,09:30–19:00,토 09:30–17:30 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%8F%AC%ED%95%AD%EC%A4%91%EC%95%99%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%ED%8F%AC%ED%95%AD%EC%A4%91%EC%95%99%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_b87b8fe217e6,퐁낭동물병원,일반 동네병원,neighborhood,제주특별자치도,제주시,제주특별자치도 제주시 오남로 355 (오라이동),,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%90%81%EB%82%AD%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%9C%EC%A3%BC%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,https://map.kakao.com/?q=%ED%90%81%EB%82%AD%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%9C%EC%A3%BC%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84
nat_94e3c02f3b16,표선동물병원,일반 동네병원,neighborhood,제주특별자치도,서귀포시,제주특별자치도 서귀포시 표선면 번영로 3510,064-787-7582,,N,no,,토 08:30–11:30 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%91%9C%EC%84%A0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%9C%EC%A3%BC%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,https://map.kakao.com/?q=%ED%91%9C%EC%84%A0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%9C%EC%A3%BC%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84
nat_e17063bb80f6,푸른동물병원,일반 동네병원,neighborhood,서울특별시,구로구,서울특별시 구로구 구로동로 111-1 (구로동),02-861-0075,,N,no,10:00–20:00,토 10:00–18:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%91%B8%EB%A5%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%ED%91%B8%EB%A5%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_f85954a27a51,푸른동물병원,일반 동네병원,neighborhood,광주광역시,서구,광주광역시 서구 상일로 44 (쌍촌동),062-375-1613,,N,no,10:00–18:00,토 10:00–16:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%91%B8%EB%A5%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B4%91%EC%A3%BC%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%ED%91%B8%EB%A5%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B4%91%EC%A3%BC%EA%B4%91%EC%97%AD%EC%8B%9C
nat_863d0245b82e,푸른동물병원,일반 동네병원,neighborhood,전북특별자치도,전주시,전북특별자치도 전주시 덕진구 쪽구름로 71-2 (반월동),063-211-2662,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%91%B8%EB%A5%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,https://map.kakao.com/?q=%ED%91%B8%EB%A5%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84
nat_4db48c5ea09c,푸른동물병원,일반 동네병원,neighborhood,전북특별자치도,군산시,전북특별자치도 군산시 팔마로 154-1 (동흥남동),063-466-8711,,N,no,10:00–17:30,토 10:00–14:30 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%91%B8%EB%A5%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,https://map.kakao.com/?q=%ED%91%B8%EB%A5%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84
nat_dd4e5d189b8a,푸른동물병원,일반 동네병원,neighborhood,경기도,파주시,"경기도 파주시 중앙로 280 (아동동, 장안초원아파트)",031-941-0075,,N,no,10:00–19:00,토 10:00–15:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%91%B8%EB%A5%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%ED%8C%8C%EC%A3%BC%20%EC%95%84%EB%8F%99%EB%8F%99,https://map.kakao.com/?q=%ED%91%B8%EB%A5%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_d12e3c20bfaf,푸른동물병원,일반 동네병원,neighborhood,제주특별자치도,제주시,제주특별자치도 제주시 서광로 293 (이도일동),064-758-2013,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%91%B8%EB%A5%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%9C%EC%A3%BC%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,https://map.kakao.com/?q=%ED%91%B8%EB%A5%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%9C%EC%A3%BC%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84
nat_6dddb837d7c2,푸른동물병원,일반 동네병원,neighborhood,부산광역시,해운대구,부산광역시 해운대구 해운대로61번길 104-27 (반여동),051-784-1235,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%91%B8%EB%A5%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%ED%91%B8%EB%A5%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_10d8df8473e3,푸른동물병원,일반 동네병원,neighborhood,경기도,광주시,경기도 광주시 고불로229번길 54 (태전동),031-764-3033,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%91%B8%EB%A5%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%ED%91%B8%EB%A5%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_a6892c6012ab,푸른동물병원,일반 동네병원,neighborhood,경기도,여주시,경기도 여주시 세종로14번길 27-3 (하동),031-883-6363,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%91%B8%EB%A5%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%ED%91%B8%EB%A5%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_6f3430ef0bde,푸른동물병원,일반 동네병원,neighborhood,경기도,시흥시,경기도 시흥시 은행로 130 (은행동),031-404-7588,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%91%B8%EB%A5%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%ED%91%B8%EB%A5%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_9e4f3d485a9d,푸른들 동물병원,일반 동네병원,neighborhood,충남,태안군,충남 태안군 남면 몽산포길 41-18,02-2699-1222,https://blog.naver.com/chevara77,Y,no,10:00–21:00,토 10:00–21:00 · 일 10:00–18:00,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%91%B8%EB%A5%B8%EB%93%A4+%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B6%A9%EB%82%A8,https://map.kakao.com/?q=%ED%91%B8%EB%A5%B8%EB%93%A4+%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B6%A9%EB%82%A8
nat_834c63a07dd7,푸른숲동물병원,일반 동네병원,neighborhood,경남,거제시,경남 거제시 일운면 거제대로 1488-11,0507-1441-7578,http://blog.naver.com/pureunsoopah,Y,no,10:00–19:30,토 10:00–17:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%91%B8%EB%A5%B8%EC%88%B2%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EB%82%A8,https://map.kakao.com/?q=%ED%91%B8%EB%A5%B8%EC%88%B2%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EB%82%A8
nat_c000ee5fe617,푸우동물병원,일반 동네병원,neighborhood,대전광역시,중구,대전광역시 중구 동서대로 1433-1 (중촌동),042-223-5775,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%91%B8%EC%9A%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EC%A0%84%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%ED%91%B8%EC%9A%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EC%A0%84%EA%B4%91%EC%97%AD%EC%8B%9C
nat_d0fdb440bc29,풍경동물병원,일반 동네병원,neighborhood,부산광역시,부산진구,부산광역시 부산진구 성지로74번길 110-1 (초읍동),051-818-1101,https://www.instagram.com/vuevet,N,no,10:30–21:00,토 10:30–16:30 · 일 10:30–16:30,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%92%8D%EA%B2%BD%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%ED%92%8D%EA%B2%BD%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_e8558f36d738,풍기동물병원,일반 동네병원,neighborhood,경상북도,영주시,경상북도 영주시 원당로 109 (하망동),054-632-4700,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%92%8D%EA%B8%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%ED%92%8D%EA%B8%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_bf482aab6413,풍동동물병원,일반 동네병원,neighborhood,경기도,고양시,경기도 고양시 일산동구 숲속마을로 48 (풍동),0507-1498-7704,,N,no,10:00–18:00,토 09:00–17:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%92%8D%EB%8F%99%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%ED%92%8D%EB%8F%99%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_079f7d8369bf,풍동라파엘동물병원,일반 동네병원,neighborhood,경기도,고양시,경기도 고양시 일산동구 숲속마을로 50-76 (풍동),031-901-7980,,N,no,10:00–19:00,토 10:00–16:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%92%8D%EB%8F%99%EB%9D%BC%ED%8C%8C%EC%97%98%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%ED%92%8D%EB%8F%99%EB%9D%BC%ED%8C%8C%EC%97%98%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_dabe14aba308,풍지동물병원,일반 동네병원,neighborhood,경상북도,포항시,경상북도 포항시 남구 중앙로 148 (해도동),054-274-4624,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%92%8D%EC%A7%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%ED%92%8D%EC%A7%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_04fc1edf5312,퓨리나 동물병원,일반 동네병원,neighborhood,서울특별시,도봉구,서울특별시 도봉구 도봉로 469-1 (쌍문동),02-900-9929,https://blog.naver.com/purinaclinic,Y,no,10:00–18:00,토 10:00–16:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%93%A8%EB%A6%AC%EB%82%98+%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%ED%93%A8%EB%A6%AC%EB%82%98+%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_ac252dec716d,프라임동물병원,일반 동네병원,neighborhood,서울특별시,광진구,"서울특별시 광진구 아차산로 451 (구의동, 세림리오빌아파트)",02-457-0292,,N,no,10:00–19:00,토 09:00–17:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%94%84%EB%9D%BC%EC%9E%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%ED%94%84%EB%9D%BC%EC%9E%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_6f0f8ce7c3fc,프라임동물병원,일반 동네병원,neighborhood,경기도,구리시,경기도 구리시 장자대로37번길 76 (교문동),031-566-2475,https://blog.naver.com/prime2475,Y,no,10:00–20:00,토 10:00–20:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%94%84%EB%9D%BC%EC%9E%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%ED%94%84%EB%9D%BC%EC%9E%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_fc839f875afd,프라자동물병원,일반 동네병원,neighborhood,인천광역시,연수구,인천광역시 연수구 신송로 122 (송도동),032-851-5575,,N,no,09:30–19:30,토 09:30–16:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%94%84%EB%9D%BC%EC%9E%90%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%ED%94%84%EB%9D%BC%EC%9E%90%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C
nat_7f24cc26ae65,프라하동물병원,일반 동네병원,neighborhood,경기도,군포시,경기도 군포시 용호1로46번길 5-18 (당동),031-391-7075,,N,no,10:00–20:00,토 10:00–17:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%94%84%EB%9D%BC%ED%95%98%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%ED%94%84%EB%9D%BC%ED%95%98%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_5d0319467645,프란다스동물병원 가좌점,일반 동네병원,neighborhood,부산,해운대구,부산 해운대구 좌동순환로433번길 29 2층,02-309-8275,,N,no,09:30–20:00,일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%94%84%EB%9E%80%EB%8B%A4%EC%8A%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%80%EC%A2%8C%EC%A0%90+%EB%B6%80%EC%82%B0,https://map.kakao.com/?q=%ED%94%84%EB%9E%80%EB%8B%A4%EC%8A%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%80%EC%A2%8C%EC%A0%90+%EB%B6%80%EC%82%B0
nat_8654c5567a08,프랜드동물병원,일반 동네병원,neighborhood,경상남도,양산시,경상남도 양산시 덕계로 103 (덕계동),055-364-7585,https://blog.naver.com/kjskju,Y,no,09:30–19:00,토 09:30–17:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%94%84%EB%9E%9C%EB%93%9C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%ED%94%84%EB%9E%9C%EB%93%9C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84
nat_cd1fbb885832,프렌즈동물병원,일반 동네병원,neighborhood,서울특별시,서초구,서울특별시 서초구 방배로 76 (방배동),02-597-7522,,N,no,11:00–19:00,토 11:00–19:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%94%84%EB%A0%8C%EC%A6%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%ED%94%84%EB%A0%8C%EC%A6%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_0dc402c18cea,프렌즈동물병원,일반 동네병원,neighborhood,서울특별시,관악구,서울특별시 관악구 관악로 223 (봉천동),02-874-7585,,N,no,10:00–20:00,토 10:00–18:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%94%84%EB%A0%8C%EC%A6%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%ED%94%84%EB%A0%8C%EC%A6%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_91ed5d7d4a03,프렌즈동물병원,일반 동네병원,neighborhood,광주광역시,서구,광주광역시 서구 상무민주로 90 (쌍촌동),062-374-0128,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%94%84%EB%A0%8C%EC%A6%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B4%91%EC%A3%BC%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%ED%94%84%EB%A0%8C%EC%A6%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B4%91%EC%A3%BC%EA%B4%91%EC%97%AD%EC%8B%9C
nat_4eacb02690b0,프렌즈동물병원,일반 동네병원,neighborhood,경기도,의정부시,경기도 의정부시 호국로 1300 (의정부동),031-845-2500,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%94%84%EB%A0%8C%EC%A6%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%ED%94%84%EB%A0%8C%EC%A6%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_b2ece966b7be,프렌즈동물병원,일반 동네병원,neighborhood,전북특별자치도,전주시,전북특별자치도 전주시 완산구 거마평로 86 (삼천동1가),063-227-4975,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%94%84%EB%A0%8C%EC%A6%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,https://map.kakao.com/?q=%ED%94%84%EB%A0%8C%EC%A6%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84
nat_5fe9e6f7683b,프렌즈동물병원,일반 동네병원,neighborhood,경기도,평택시,"경기도 평택시 상서재로 80 (동삭동, 평택센트럴자이 5단지)",031-692-5331,,N,no,10:00–20:00,토 10:00–16:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%94%84%EB%A0%8C%EC%A6%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%ED%94%84%EB%A0%8C%EC%A6%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_30ac7a8adcb5,피그랑동물병원,일반 동네병원,neighborhood,제주특별자치도,제주시,제주특별자치도 제주시 해안마을8길 1 (해안동),064-712-3347,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%94%BC%EA%B7%B8%EB%9E%91%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%9C%EC%A3%BC%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,https://map.kakao.com/?q=%ED%94%BC%EA%B7%B8%EB%9E%91%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%9C%EC%A3%BC%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84
nat_94bc403ea5c7,피그월드동물병원,일반 동네병원,neighborhood,충청남도,홍성군,충청남도 홍성군 홍북읍 충남대로 50,0507-1311-6680,https://blog.naver.com/veteom,Y,no,09:00–18:00,,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%94%BC%EA%B7%B8%EC%9B%94%EB%93%9C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%ED%94%BC%EA%B7%B8%EC%9B%94%EB%93%9C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84
nat_e4544d9194e7,피닉스 동물병원,일반 동네병원,neighborhood,서울특별시,동작구,"서울특별시 동작구 상도로47가길 43 (상도1동, 누리온)",02-813-7579,,N,no,10:00–20:00,토 10:00–17:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%94%BC%EB%8B%89%EC%8A%A4+%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%ED%94%BC%EB%8B%89%EC%8A%A4+%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_ca65fe38a876,피닉스동물병원,일반 동네병원,neighborhood,부산광역시,중구,부산광역시 중구 구덕로 30-1 (남포동2가),051-246-7551,http://www.dogclinic119.com/,Y,no,10:00–20:00,토 10:00–19:00 · 일 13:00–19:00,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%94%BC%EB%8B%89%EC%8A%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%ED%94%BC%EB%8B%89%EC%8A%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_e9c77005122a,피움동물병원,일반 동네병원,neighborhood,서울특별시,은평구,서울특별시 은평구 진관3로 37 (진관동),0507-1460-3101,http://www.instagram.com/pium_ah,N,no,10:00–20:00,토 10:00–17:30 · 일 10:00–17:30,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%94%BC%EC%9B%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%ED%94%BC%EC%9B%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_4bde97403947,피정현동물병원,일반 동네병원,neighborhood,인천,서구,인천 서구 고래울로 6-1 1층,051-864-7582,https://blog.naver.com/lony19,Y,no,,토 10:00–17:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%94%BC%EC%A0%95%ED%98%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C,https://map.kakao.com/?q=%ED%94%BC%EC%A0%95%ED%98%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C
nat_716abcc1e50a,피카소동물병원,일반 동네병원,neighborhood,부산,부산진구,부산 부산진구 전포대로 190 5층,02-467-3673,https://blog.naver.com/picaso467,Y,no,10:00–19:00,토 10:00–19:00 · 일 10:00–17:00,일반진료|예방접종,https://search.naver.com/search.naver?query=%ED%94%BC%EC%B9%B4%EC%86%8C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0,https://map.kakao.com/?q=%ED%94%BC%EC%B9%B4%EC%86%8C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0
