id,name,care_level_ko,care_level,sido,sigungu,address,phone,homepage,has_homepage,hours_24h,weekday_hours,weekend_hours,departments,place_search_url,daum_map_url
nat_a772299769b9,연두동물병원,일반 동네병원,neighborhood,서울특별시,광진구,서울특별시 광진구 광나루로 524 (구의동),0507-1324-0975,https://blog.naver.com/yeonduah,Y,no,10:00–19:30,토 10:00–18:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%B0%EB%91%90%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EC%97%B0%EB%91%90%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_e8e6b3c366f2,연두동물병원,일반 동네병원,neighborhood,경기도,수원시,"경기도 수원시 권선구 서수원로577번길 341 (금곡동, 수원모아미래도센트럴타운1단지)",0507-1332-8277,,N,no,10:00–19:30,토 10:00–14:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%B0%EB%91%90%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%97%B0%EB%91%90%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_c8f86b38dde5,연산동물병원,일반 동네병원,neighborhood,충청남도,논산시,충청남도 논산시 벌곡면 대둔로 825-6,,https://blog.naver.com/ysamc24,Y,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%B0%EC%82%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%EC%97%B0%EC%82%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84
nat_d37cc94fd971,연서동물종합병원,일반 동네병원,neighborhood,서울특별시,은평구,서울특별시 은평구 연서로 162-1 (대조동),02-358-7582,,N,no,09:00–21:00,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%B0%EC%84%9C%EB%8F%99%EB%AC%BC%EC%A2%85%ED%95%A9%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EC%97%B0%EC%84%9C%EB%8F%99%EB%AC%BC%EC%A2%85%ED%95%A9%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_11e8decd22ee,연성동물병원,일반 동네병원,neighborhood,경상북도,경주시,경상북도 경주시 안강읍 비화원로 46-1,054-761-0005,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%B0%EC%84%B1%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%EC%97%B0%EC%84%B1%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_c891f6147702,연은동물병원,일반 동네병원,neighborhood,경기도,부천시,경기도 부천시 오정구 역곡로490번길 5 (고강동),032-678-0896,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%B0%EC%9D%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%97%B0%EC%9D%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_c9c058c76cc5,연이동물병원,일반 동네병원,neighborhood,대전광역시,서구,대전광역시 서구 정림로66번길 25 (정림동),042-581-7282,http://pf.kakao.com/_UBpRxj,N,no,,토 09:30–18:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%B0%EC%9D%B4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EC%A0%84%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EC%97%B0%EC%9D%B4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EC%A0%84%EA%B4%91%EC%97%AD%EC%8B%9C
nat_49ced09c345a,연지동물병원,일반 동네병원,neighborhood,경상남도,김해시,경상남도 김해시 김해대로 1968 (구산동),055-342-7700,,N,no,10:00–19:30,토 10:00–19:30,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%B0%EC%A7%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%EC%97%B0%EC%A7%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84
nat_1a822ed08c52,연합동물병원,일반 동네병원,neighborhood,전북특별자치도,고창군,전북특별자치도 고창군 고창읍 성산5길 9,063-564-2214,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%B0%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,https://map.kakao.com/?q=%EC%97%B0%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84
nat_3a64f6ec54c1,연합동물병원,일반 동네병원,neighborhood,경상남도,양산시,경상남도 양산시 북안남2길 26 (북부동),055-387-8805,,N,no,09:00–18:00,토 09:00–13:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%B0%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%EC%97%B0%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84
nat_052765855f67,연합동물병원,일반 동네병원,neighborhood,전북특별자치도,완주군,전북특별자치도 완주군 용진읍 완주로 179,063-245-7588,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%B0%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,https://map.kakao.com/?q=%EC%97%B0%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84
nat_85c8f65373a7,연합동물병원,일반 동네병원,neighborhood,전북특별자치도,부안군,전북특별자치도 부안군 부안읍 번영로 185,063-583-8183,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%B0%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,https://map.kakao.com/?q=%EC%97%B0%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84
nat_fe8db90f7b2a,연향동물병원,일반 동네병원,neighborhood,전라남도,순천시,전라남도 순천시 충효로 81 (연향동),061-745-0075,,N,no,09:00–17:30,토 09:00–13:30 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%B0%ED%96%A5%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%EC%97%B0%ED%96%A5%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84
nat_e63d6111b877,연희동물병원,일반 동네병원,neighborhood,서울특별시,서대문구,"서울특별시 서대문구 연희로25길 101 (연희동, 연화아파트)",02-332-2883,,N,no,11:30–19:00,토 11:30–19:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%B0%ED%9D%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EC%97%B0%ED%9D%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_48a0a355d5d2,연희동물병원,일반 동네병원,neighborhood,인천광역시,서구,인천광역시 서구 탁옥로74번길 16 (심곡동),0507-1403-4667,https://www.youtube.com/@user-ni8zg9xg1j,N,no,10:00–19:00,토 10:00–17:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%B0%ED%9D%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EC%97%B0%ED%9D%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C
nat_498ef3243a65,연희동물병원,일반 동네병원,neighborhood,경기도,수원시,경기도 수원시 권선구 금호로 236 (탑동),031-296-7875,,N,no,09:30–18:00,토 09:30–12:30 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%B0%ED%9D%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%97%B0%ED%9D%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_3dff55c7e6bb,열린동물병원,일반 동네병원,neighborhood,세종특별자치시,조치원읍,세종특별자치시 조치원읍 세종로 2282,044-865-5187,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%B4%EB%A6%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EC%84%B8%EC%A2%85%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EC%8B%9C,https://map.kakao.com/?q=%EC%97%B4%EB%A6%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%B8%EC%A2%85%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EC%8B%9C
nat_5fa60d36e705,열린동물병원,일반 동네병원,neighborhood,강원특별자치도,원주시,강원특별자치도 원주시 만대공원길 8-10 (무실동),033-743-6466,https://blog.naver.com/footnail,Y,no,09:00–18:30,토 09:00–13:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%B4%EB%A6%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,https://map.kakao.com/?q=%EC%97%B4%EB%A6%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84
nat_9ef62a99bef1,열린동물병원,일반 동네병원,neighborhood,대구광역시,동구,대구광역시 동구 아양로37길 17 (신암동),053-952-7227,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%B4%EB%A6%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EC%97%B4%EB%A6%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C
nat_3674c2876b5a,열린동물병원,일반 동네병원,neighborhood,전북,군산시,전북 군산시 구시장로 70 더하임빌딩4층,0507-1487-0076,https://blog.naver.com/dufflsehdanf,Y,no,10:30–19:30,토 10:30–17:30 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%B4%EB%A6%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%B6%81,https://map.kakao.com/?q=%EC%97%B4%EB%A6%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%B6%81
nat_724bccecbbf2,열린동물병원,일반 동네병원,neighborhood,충청북도,충주시,충청북도 충주시 금릉로 78 (교현동),043-857-0075,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%B4%EB%A6%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B6%A9%EC%B2%AD%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%EC%97%B4%EB%A6%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B6%A9%EC%B2%AD%EB%B6%81%EB%8F%84
nat_b3ed603a0954,염창제일동물병원,일반 동네병원,neighborhood,서울특별시,강서구,서울특별시 강서구 양천로 651-19 (염창동),0507-1375-7592,,N,no,09:30–19:30,토 09:30–17:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%97%BC%EC%B0%BD%EC%A0%9C%EC%9D%BC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EC%97%BC%EC%B0%BD%EC%A0%9C%EC%9D%BC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_6e68196bfa71,영광동물병원,일반 동네병원,neighborhood,경상북도,봉화군,경상북도 봉화군 봉화읍 내성로1길 59,054-673-8253,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%98%81%EA%B4%91%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%EC%98%81%EA%B4%91%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_c87b4c8c0689,영국동물병원,일반 동네병원,neighborhood,강원,원주시,강원 원주시 봉대길 77 저스트도그,02-430-7005,,N,no,09:30–19:00,토 09:30–18:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%98%81%EA%B5%AD%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90,https://map.kakao.com/?q=%EC%98%81%EA%B5%AD%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90
nat_694e8cbad556,영남동물병원,일반 동네병원,neighborhood,경상북도,성주군,경상북도 성주군 성주읍 성주읍4길 4-1,054-933-2259,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%98%81%EB%82%A8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%EC%98%81%EB%82%A8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_f6f9209260a9,영대동물병원,일반 동네병원,neighborhood,경상북도,경산시,경상북도 경산시 경안로 263 (중방동),053-815-3366,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%98%81%EB%8C%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%EC%98%81%EB%8C%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_76f77ac92201,영대연합동물병원,일반 동네병원,neighborhood,경상북도,경산시,경상북도 경산시 대학로 315 (조영동),053-558-0075,,N,no,,토 09:30–17:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%98%81%EB%8C%80%EC%97%B0%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%EC%98%81%EB%8C%80%EC%97%B0%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_2778f74e4c36,영덕사랑동물병원,일반 동네병원,neighborhood,경상북도,영덕군,경상북도 영덕군 영덕읍 덕곡2길 12,,,N,partial,00:00–24:00,토 00:00–24:00 · 일 00:00–24:00,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%98%81%EB%8D%95%EC%82%AC%EB%9E%91%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%EC%98%81%EB%8D%95%EC%82%AC%EB%9E%91%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_5e2b5a9a8508,영도동물병원,일반 동네병원,neighborhood,부산광역시,영도구,부산광역시 영도구 태종로 111 (영선동1가),051-415-2566,,N,no,09:30–18:30,토 09:30–14:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%98%81%EB%8F%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EC%98%81%EB%8F%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_2ed2aadad3d5,영동동물병원,일반 동네병원,neighborhood,경기도,용인시,경기도 용인시 수지구 현암로 136 (죽전동),0507-1403-3881,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%98%81%EB%8F%99%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%98%81%EB%8F%99%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_2343e2d95765,영등포동물병원,일반 동네병원,neighborhood,서울특별시,영등포구,서울특별시 영등포구 영등포로 131-2 (당산동1가),02-2633-9991,http://영등포동물병원.com,Y,no,09:00–19:00,토 09:00–19:00 · 일 10:00–18:00,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%98%81%EB%93%B1%ED%8F%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EC%98%81%EB%93%B1%ED%8F%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_a73b6544f4f5,영등포아크로동물병원,일반 동네병원,neighborhood,서울특별시,영등포구,"서울특별시 영등포구 국회대로54길 10 (영등포동7가, 아크로타워 스퀘어)",02-2632-2307,https://blog.naver.com/acrovet,Y,no,10:00–20:00,토 10:00–18:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%98%81%EB%93%B1%ED%8F%AC%EC%95%84%ED%81%AC%EB%A1%9C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EC%98%81%EB%93%B1%ED%8F%AC%EC%95%84%ED%81%AC%EB%A1%9C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_4dfa36c5c5cf,영민동물병원,일반 동네병원,neighborhood,경상북도,안동시,경상북도 안동시 경북대로 555 (송현동),054-843-8575,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%98%81%EB%AF%BC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%EC%98%81%EB%AF%BC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_0c2c77c37a79,영생동물병원,일반 동네병원,neighborhood,전라남도,함평군,전라남도 함평군 함평읍 중앙길 67,061-324-4433,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%98%81%EC%83%9D%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%EC%98%81%EC%83%9D%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84
nat_fd4ae4573595,영재애견병원,일반 동네병원,neighborhood,광주광역시,동구,광주광역시 동구 필문대로 130-1 (산수동),062-527-8275,,N,no,09:30–18:00,토 09:30–15:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%98%81%EC%9E%AC%EC%95%A0%EA%B2%AC%EB%B3%91%EC%9B%90+%EA%B4%91%EC%A3%BC%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EC%98%81%EC%9E%AC%EC%95%A0%EA%B2%AC%EB%B3%91%EC%9B%90+%EA%B4%91%EC%A3%BC%EA%B4%91%EC%97%AD%EC%8B%9C
nat_9fcc61f93ddd,영주동물병원,일반 동네병원,neighborhood,경기도,광주시,경기도 광주시 파발로151번길 4-2 (경안동),031-762-3575,https://youngzooac.modoo.at,Y,no,09:00–20:00,토 09:00–19:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%98%81%EC%A3%BC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%98%81%EC%A3%BC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_8ba1b9090441,영주동물병원약품,일반 동네병원,neighborhood,경상북도,영주시,경상북도 영주시 구성로 363-1 (영주동),,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%98%81%EC%A3%BC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%EC%95%BD%ED%92%88+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%EC%98%81%EC%A3%BC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%EC%95%BD%ED%92%88+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_e4e81f322f8b,영천동물병원,일반 동네병원,neighborhood,경상북도,영천시,경상북도 영천시 호국로 65 (야사동),054-333-8275,,N,no,,토 10:00–13:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%98%81%EC%B2%9C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%EC%98%81%EC%B2%9C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_53a9e2bf5a28,영통동물병원,일반 동네병원,neighborhood,경기도,수원시,경기도 수원시 영통구 청명남로4번길 6 (영통동),031-204-0075,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%98%81%ED%86%B5%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%98%81%ED%86%B5%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_879eccc5962c,예동물병원,일반 동네병원,neighborhood,경기도,고양시,경기도 고양시 덕양구 도래울로 52 (도내동),031-969-6075,http://yevet.modoo.at/,Y,no,10:00–20:00,토 10:00–18:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%98%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%98%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_935d5436ff7c,예동물병원,일반 동네병원,neighborhood,인천광역시,서구,인천광역시 서구 완정로65번안길 70 (왕길동),032-563-1575,,N,unknown,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%98%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EC%98%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C
nat_d697d1c2136b,예동물병원,일반 동네병원,neighborhood,인천광역시,부평구,인천광역시 부평구 갈월동로 13 (갈산동),032-362-8111,,N,no,10:00–20:00,토 11:00–18:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%98%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EC%98%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C
nat_d0ea33bb177d,예동물병원,일반 동네병원,neighborhood,광주광역시,광산구,광주광역시 광산구 어등대로 712 (소촌동),0507-1422-8278,https://blog.naver.com/yyesah,Y,no,09:30–19:00,토 10:00–17:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EC%98%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B4%91%EC%A3%BC%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EC%98%88%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B4%91%EC%A3%BC%EA%B4%91%EC%97%AD%EC%8B%9C
